Date,Open,High,Low,Close,Adj Close,Volume,Day
2014-04-09,66.410004,66.410004,66.410004,66.410004,54.160488,0,737
2014-04-10,65.019997,65.019997,65.019997,65.019997,53.026852,0,738
2014-04-11,64.410004,64.410004,64.410004,64.410004,52.529388,0,739
2014-04-14,64.940002,64.940002,64.940002,64.940002,52.96162,0,740
2014-04-15,65.379997,65.379997,65.379997,65.379997,53.320473,0,741
2014-04-16,66.059998,66.059998,66.059998,66.059998,53.875046,0,742
2014-04-17,66.160004,66.160004,66.160004,66.160004,53.956596,0,743
2014-04-21,66.410004,66.410004,66.410004,66.410004,54.160488,0,744
2014-04-22,66.68,66.68,66.68,66.68,54.380684,0,745
2014-04-23,66.540001,66.540001,66.540001,66.540001,54.266502,0,746
2014-04-24,66.660004,66.660004,66.660004,66.660004,54.364368,0,747
2014-04-25,66.120003,66.120003,66.120003,66.120003,53.923977,0,748
2014-04-28,66.339996,66.339996,66.339996,66.339996,54.10339,0,749
2014-04-29,66.650002,66.650002,66.650002,66.650002,54.356213,0,750
2014-04-30,66.860001,66.860001,66.860001,66.860001,54.527473,0,751
2014-05-01,66.849998,66.849998,66.849998,66.849998,54.519333,0,752
2014-05-02,66.760002,66.760002,66.760002,66.760002,54.445923,0,753
2014-05-05,66.889999,66.889999,66.889999,66.889999,54.551952,0,754
2014-05-06,66.290001,66.290001,66.290001,66.290001,54.062618,0,755
2014-05-07,66.690002,66.690002,66.690002,66.690002,54.388821,0,756
2014-05-08,66.620003,66.620003,66.620003,66.620003,54.331753,0,757
2014-05-09,66.730003,66.730003,66.730003,66.730003,54.421459,0,758
2014-05-12,67.379997,67.379997,67.379997,67.379997,54.951553,0,759
2014-05-13,67.419998,67.419998,67.419998,67.419998,54.984173,0,760
2014-05-14,67.120003,67.120003,67.120003,67.120003,54.739536,0,761
2014-05-15,66.5,66.5,66.5,66.5,54.233868,0,762
2014-05-16,66.75,66.75,66.75,66.75,54.437782,0,763
2014-05-19,67.010002,67.010002,67.010002,67.010002,54.649815,0,764
2014-05-20,66.580002,66.580002,66.580002,66.580002,54.299137,0,765
2014-05-21,67.129997,67.129997,67.129997,67.129997,54.747684,0,766
2014-05-22,67.300003,67.300003,67.300003,67.300003,54.886322,0,767
2014-05-23,67.589996,67.589996,67.589996,67.589996,55.122807,0,768
2014-05-27,67.989998,67.989998,67.989998,67.989998,55.449028,0,769
2014-05-28,67.93,67.93,67.93,67.93,55.400101,0,770
2014-05-29,68.300003,68.300003,68.300003,68.300003,55.701885,0,771
2014-05-30,68.419998,68.419998,68.419998,68.419998,55.799725,0,772
2014-06-02,68.480003,68.480003,68.480003,68.480003,55.848656,0,773
2014-06-03,68.459999,68.459999,68.459999,68.459999,55.832363,0,774
2014-06-04,68.599998,68.599998,68.599998,68.599998,55.946529,0,775
2014-06-05,69.050003,69.050003,69.050003,69.050003,56.313503,0,776
2014-06-06,69.379997,69.379997,69.379997,69.379997,56.582645,0,777
2014-06-09,69.449997,69.449997,69.449997,69.449997,56.639751,0,778
2014-06-10,69.43,69.43,69.43,69.43,56.623436,0,779
2014-06-11,69.199997,69.199997,69.199997,69.199997,56.435856,0,780
2014-06-12,68.730003,68.730003,68.730003,68.730003,56.052563,0,781
2014-06-13,68.940002,68.940002,68.940002,68.940002,56.223816,0,782
2014-06-16,69,69,69,69,56.272743,0,783
2014-06-17,69.150002,69.150002,69.150002,69.150002,56.395069,0,784
2014-06-18,69.690002,69.690002,69.690002,69.690002,56.835468,0,785
2014-06-19,69.779999,69.779999,69.779999,69.779999,56.908863,0,786
2014-06-20,69.900002,69.900002,69.900002,69.900002,57.006741,0,787
2014-06-23,69.889999,69.889999,69.889999,69.889999,56.998581,0,788
2014-06-24,69.449997,69.449997,69.449997,69.449997,56.639751,0,789
2014-06-25,69.790001,69.790001,69.790001,69.790001,56.917034,0,790
2014-06-26,69.720001,69.720001,69.720001,69.720001,56.859947,0,791
2014-06-27,69.860001,69.860001,69.860001,69.860001,56.974117,0,792
2014-06-30,69.839996,69.839996,69.839996,69.839996,56.957783,0,793
2014-07-01,70.32,70.32,70.32,70.32,57.349262,0,794
2014-07-02,70.370003,70.370003,70.370003,70.370003,57.390057,0,795
2014-07-03,70.419998,70.419998,70.419998,70.419998,57.7047,0,796
2014-07-07,70.150002,70.150002,70.150002,70.150002,57.483456,0,797
2014-07-08,69.669998,69.669998,69.669998,69.669998,57.090141,0,798
2014-07-09,70,70,70,70,57.360546,0,799
2014-07-10,69.709999,69.709999,69.709999,69.709999,57.12291,0,800
2014-07-11,69.82,69.82,69.82,69.82,57.213058,0,801
2014-07-14,70.160004,70.160004,70.160004,70.160004,57.491657,0,802
2014-07-15,70.019997,70.019997,70.019997,70.019997,57.376926,0,803
2014-07-16,70.32,70.32,70.32,70.32,57.622753,0,804
2014-07-17,69.5,69.5,69.5,69.5,56.950832,0,805
2014-07-18,70.209999,70.209999,70.209999,70.209999,57.532635,0,806
2014-07-21,70.050003,70.050003,70.050003,70.050003,57.401524,0,807
2014-07-22,70.400002,70.400002,70.400002,70.400002,57.68832,0,808
2014-07-23,70.529999,70.529999,70.529999,70.529999,57.794865,0,809
2014-07-24,70.559998,70.559998,70.559998,70.559998,57.819412,0,810
2014-07-25,70.220001,70.220001,70.220001,70.220001,57.540821,0,811
2014-07-28,70.239998,70.239998,70.239998,70.239998,57.557201,0,812
2014-07-29,69.93,69.93,69.93,69.93,57.303169,0,813
2014-07-30,69.940002,69.940002,69.940002,69.940002,57.311371,0,814
2014-07-31,68.550003,68.550003,68.550003,68.550003,56.172363,0,815
2014-08-01,68.349998,68.349998,68.349998,68.349998,56.008476,0,816
2014-08-04,68.839996,68.839996,68.839996,68.839996,56.410007,0,817
2014-08-05,68.18,68.18,68.18,68.18,55.869175,0,818
2014-08-06,68.209999,68.209999,68.209999,68.209999,55.893764,0,819
2014-08-07,67.839996,67.839996,67.839996,67.839996,55.590576,0,820
2014-08-08,68.629997,68.629997,68.629997,68.629997,56.237907,0,821
2014-08-11,68.830002,68.830002,68.830002,68.830002,56.40181,0,822
2014-08-12,68.720001,68.720001,68.720001,68.720001,56.311665,0,823
2014-08-13,69.199997,69.199997,69.199997,69.199997,56.704994,0,824
2014-08-14,69.5,69.5,69.5,69.5,56.950832,0,825
2014-08-15,69.510002,69.510002,69.510002,69.510002,56.959023,0,826
2014-08-18,70.099998,70.099998,70.099998,70.099998,57.442478,0,827
2014-08-19,70.470001,70.470001,70.470001,70.470001,57.74567,0,828
2014-08-20,70.650002,70.650002,70.650002,70.650002,57.893188,0,829
2014-08-21,70.860001,70.860001,70.860001,70.860001,58.06525,0,830
2014-08-22,70.730003,70.730003,70.730003,70.730003,57.958744,0,831
2014-08-25,71.07,71.07,71.07,71.07,58.237358,0,832
2014-08-26,71.139999,71.139999,71.139999,71.139999,58.294704,0,833
2014-08-27,71.160004,71.160004,71.160004,71.160004,58.311089,0,834
2014-08-28,71.050003,71.050003,71.050003,71.050003,58.220974,0,835
2014-08-29,71.290001,71.290001,71.290001,71.290001,58.417622,0,836
2014-09-02,71.25,71.25,71.25,71.25,58.384838,0,837
2014-09-03,71.209999,71.209999,71.209999,71.209999,58.352051,0,838
2014-09-04,71.110001,71.110001,71.110001,71.110001,58.270111,0,839
2014-09-05,71.459999,71.459999,71.459999,71.459999,58.556908,0,840
2014-09-08,71.260002,71.260002,71.260002,71.260002,58.393044,0,841
2014-09-09,70.790001,70.790001,70.790001,70.790001,58.007896,0,842
2014-09-10,71.059998,71.059998,71.059998,71.059998,58.229134,0,843
2014-09-11,71.139999,71.139999,71.139999,71.139999,58.294704,0,844
2014-09-12,70.720001,70.720001,70.720001,70.720001,57.950531,0,845
2014-09-15,70.669998,70.669998,70.669998,70.669998,57.90955,0,846
2014-09-16,71.199997,71.199997,71.199997,71.199997,58.34388,0,847
2014-09-17,71.290001,71.290001,71.290001,71.290001,58.417622,0,848
2014-09-18,71.650002,71.650002,71.650002,71.650002,58.712612,0,849
2014-09-19,71.620003,71.620003,71.620003,71.620003,58.688038,0,850
2014-09-22,71.040001,71.040001,71.040001,71.040001,58.212772,0,851
2014-09-23,70.639999,70.639999,70.639999,70.639999,57.884987,0,852
2014-09-24,71.190002,71.190002,71.190002,71.190002,58.335674,0,853
2014-09-25,70.040001,70.040001,70.040001,70.040001,57.39333,0,854
2014-09-26,70.660004,70.660004,70.660004,70.660004,57.901386,0,855
2014-09-29,70.480003,70.480003,70.480003,70.480003,57.753876,0,856
2014-09-30,70.290001,70.290001,70.290001,70.290001,57.598179,0,857
2014-10-01,69.370003,69.370003,69.370003,69.370003,56.844296,0,858
2014-10-02,69.370003,69.370003,69.370003,69.370003,56.844296,0,859
2014-10-03,69.82,69.82,69.82,69.82,57.486523,0,860
2014-10-06,69.709999,69.709999,69.709999,69.709999,57.39595,0,861
2014-10-07,68.660004,68.660004,68.660004,68.660004,56.531418,0,862
2014-10-08,69.879997,69.879997,69.879997,69.879997,57.535904,0,863
2014-10-09,68.440002,68.440002,68.440002,68.440002,56.350292,0,864
2014-10-10,67.660004,67.660004,67.660004,67.660004,55.70808,0,865
2014-10-13,66.540001,66.540001,66.540001,66.540001,54.785919,0,866
2014-10-14,66.650002,66.650002,66.650002,66.650002,54.876499,0,867
2014-10-15,66.110001,66.110001,66.110001,66.110001,54.431885,0,868
2014-10-16,66.129997,66.129997,66.129997,66.129997,54.448345,0,869
2014-10-17,66.980003,66.980003,66.980003,66.980003,55.148193,0,870
2014-10-20,67.599998,67.599998,67.599998,67.599998,55.658669,0,871
2014-10-21,68.919998,68.919998,68.919998,68.919998,56.745499,0,872
2014-10-22,68.43,68.43,68.43,68.43,56.34206,0,873
2014-10-23,69.269997,69.269997,69.269997,69.269997,57.03368,0,874
2014-10-24,69.760002,69.760002,69.760002,69.760002,57.437111,0,875
2014-10-27,69.650002,69.650002,69.650002,69.650002,57.346542,0,876
2014-10-28,70.480003,70.480003,70.480003,70.480003,58.029934,0,877
2014-10-29,70.389999,70.389999,70.389999,70.389999,57.95583,0,878
2014-10-30,70.830002,70.830002,70.830002,70.830002,58.318108,0,879
2014-10-31,71.669998,71.669998,71.669998,71.669998,59.00972,0,880
2014-11-03,71.660004,71.660004,71.660004,71.660004,59.001499,0,881
2014-11-04,71.459999,71.459999,71.459999,71.459999,58.836815,0,882
2014-11-05,71.889999,71.889999,71.889999,71.889999,59.190853,0,883
2014-11-06,72.18,72.18,72.18,72.18,59.429619,0,884
2014-11-07,72.220001,72.220001,72.220001,72.220001,59.462585,0,885
2014-11-10,72.449997,72.449997,72.449997,72.449997,59.651939,0,886
2014-11-11,72.5,72.5,72.5,72.5,59.6931,0,887
2014-11-12,72.470001,72.470001,72.470001,72.470001,59.668407,0,888
2014-11-13,72.510002,72.510002,72.510002,72.510002,59.701336,0,889
2014-11-14,72.540001,72.540001,72.540001,72.540001,59.726025,0,890
2014-11-17,72.599998,72.599998,72.599998,72.599998,59.77544,0,891
2014-11-18,72.980003,72.980003,72.980003,72.980003,60.088322,0,892
2014-11-19,72.879997,72.879997,72.879997,72.879997,60.005981,0,893
2014-11-20,73.029999,73.029999,73.029999,73.029999,60.129467,0,894
2014-11-21,73.419998,73.419998,73.419998,73.419998,60.450588,0,895
2014-11-24,73.629997,73.629997,73.629997,73.629997,60.623482,0,896
2014-11-25,73.559998,73.559998,73.559998,73.559998,60.565853,0,897
2014-11-26,73.779999,73.779999,73.779999,73.779999,60.746998,0,898
2014-11-28,73.589996,73.589996,73.589996,73.589996,60.590561,0,899
2014-12-01,73.089996,73.089996,73.089996,73.089996,60.178867,0,900
2014-12-02,73.57,73.57,73.57,73.57,60.574097,0,901
2014-12-03,73.860001,73.860001,73.860001,73.860001,60.812859,0,902
2014-12-04,73.779999,73.779999,73.779999,73.779999,60.746998,0,903
2014-12-05,73.900002,73.900002,73.900002,73.900002,60.845798,0,904
2014-12-08,73.370003,73.370003,73.370003,73.370003,60.409424,0,905
2014-12-09,73.360001,73.360001,73.360001,73.360001,60.401176,0,906
2014-12-10,72.160004,72.160004,72.160004,72.160004,59.413174,0,907
2014-12-11,72.510002,72.510002,72.510002,72.510002,59.701336,0,908
2014-12-12,71.339996,71.339996,71.339996,71.339996,58.738014,0,909
2014-12-15,70.889999,70.889999,70.889999,70.889999,58.367512,0,910
2014-12-16,70.279999,70.279999,70.279999,70.279999,57.865253,0,911
2014-12-17,71.720001,71.720001,71.720001,71.720001,59.050877,0,912
2014-12-18,73.459999,73.459999,73.459999,73.459999,60.483521,0,913
2014-12-19,73.230003,73.230003,73.230003,73.230003,60.753979,0,914
2014-12-22,73.519997,73.519997,73.519997,73.519997,60.994579,0,915
2014-12-23,73.660004,73.660004,73.660004,73.660004,61.110718,0,916
2014-12-24,73.650002,73.650002,73.650002,73.650002,61.102428,0,917
2014-12-26,73.889999,73.889999,73.889999,73.889999,61.301537,0,918
2014-12-29,73.970001,73.970001,73.970001,73.970001,61.367905,0,919
2014-12-30,73.610001,73.610001,73.610001,73.610001,61.069237,0,920
2014-12-31,72.849998,72.849998,72.849998,72.849998,60.438705,0,921
2015-01-02,72.839996,72.839996,72.839996,72.839996,60.430408,0,922
2015-01-05,71.510002,71.510002,71.510002,71.510002,59.327007,0,923
2015-01-06,70.879997,70.879997,70.879997,70.879997,58.804352,0,924
2015-01-07,71.720001,71.720001,71.720001,71.720001,59.501232,0,925
2015-01-08,73.010002,73.010002,73.010002,73.010002,60.571468,0,926
2015-01-09,72.389999,72.389999,72.389999,72.389999,60.057079,0,927
2015-01-12,71.809998,71.809998,71.809998,71.809998,59.575905,0,928
2015-01-13,71.629997,71.629997,71.629997,71.629997,59.426548,0,929
2015-01-14,71.220001,71.220001,71.220001,71.220001,59.086422,0,930
2015-01-15,70.559998,70.559998,70.559998,70.559998,58.538845,0,931
2015-01-16,71.510002,71.510002,71.510002,71.510002,59.327007,0,932
2015-01-20,71.620003,71.620003,71.620003,71.620003,59.418282,0,933
2015-01-21,71.970001,71.970001,71.970001,71.970001,59.708645,0,934
2015-01-22,73.07,73.07,73.07,73.07,60.621223,0,935
2015-01-23,72.669998,72.669998,72.669998,72.669998,60.289391,0,936
2015-01-26,72.849998,72.849998,72.849998,72.849998,60.438705,0,937
2015-01-27,71.879997,71.879997,71.879997,71.879997,59.633976,0,938
2015-01-28,70.910004,70.910004,70.910004,70.910004,58.829239,0,939
2015-01-29,71.599998,71.599998,71.599998,71.599998,59.401649,0,940
2015-01-30,70.669998,70.669998,70.669998,70.669998,58.630131,0,941
2015-02-02,71.580002,71.580002,71.580002,71.580002,59.38509,0,942
2015-02-03,72.620003,72.620003,72.620003,72.620003,60.247898,0,943
2015-02-04,72.339996,72.339996,72.339996,72.339996,60.015617,0,944
2015-02-05,73.099998,73.099998,73.099998,73.099998,60.646114,0,945
2015-02-06,72.870003,72.870003,72.870003,72.870003,60.455315,0,946
2015-02-09,72.559998,72.559998,72.559998,72.559998,60.198101,0,947
2015-02-10,73.339996,73.339996,73.339996,73.339996,60.84523,0,948
2015-02-11,73.360001,73.360001,73.360001,73.360001,60.86182,0,949
2015-02-12,74.089996,74.089996,74.089996,74.089996,61.467445,0,950
2015-02-13,74.400002,74.400002,74.400002,74.400002,61.724636,0,951
2015-02-17,74.529999,74.529999,74.529999,74.529999,61.832497,0,952
2015-02-18,74.510002,74.510002,74.510002,74.510002,61.81591,0,953
2015-02-19,74.440002,74.440002,74.440002,74.440002,61.757847,0,954
2015-02-20,74.900002,74.900002,74.900002,74.900002,62.139465,0,955
2015-02-23,74.879997,74.879997,74.879997,74.879997,62.122852,0,956
2015-02-24,75.089996,75.089996,75.089996,75.089996,62.297085,0,957
2015-02-25,75.050003,75.050003,75.050003,75.050003,62.263908,0,958
2015-02-26,74.949997,74.949997,74.949997,74.949997,62.18095,0,959
2015-02-27,74.730003,74.730003,74.730003,74.730003,61.998428,0,960
2015-03-02,75.190002,75.190002,75.190002,75.190002,62.380077,0,961
2015-03-03,74.849998,74.849998,74.849998,74.849998,62.097958,0,962
2015-03-04,74.529999,74.529999,74.529999,74.529999,61.832497,0,963
2015-03-05,74.629997,74.629997,74.629997,74.629997,61.915474,0,964
2015-03-06,73.580002,73.580002,73.580002,73.580002,61.044353,0,965
2015-03-09,73.879997,73.879997,73.879997,73.879997,61.293221,0,966
2015-03-10,72.629997,72.629997,72.629997,72.629997,60.256195,0,967
2015-03-11,72.5,72.5,72.5,72.5,60.14835,0,968
2015-03-12,73.43,73.43,73.43,73.43,60.919926,0,969
2015-03-13,72.989998,72.989998,72.989998,72.989998,60.554867,0,970
2015-03-16,73.970001,73.970001,73.970001,73.970001,61.367905,0,971
2015-03-17,73.730003,73.730003,73.730003,73.730003,61.168816,0,972
2015-03-18,74.629997,74.629997,74.629997,74.629997,61.915474,0,973
2015-03-19,74.269997,74.269997,74.269997,74.269997,61.616783,0,974
2015-03-20,74.93,74.93,74.93,74.93,62.16436,0,975
2015-03-23,74.800003,74.800003,74.800003,74.800003,62.056499,0,976
2015-03-24,74.349998,74.349998,74.349998,74.349998,61.683167,0,977
2015-03-25,73.269997,73.269997,73.269997,73.269997,60.787163,0,978
2015-03-26,73.099998,73.099998,73.099998,73.099998,60.646114,0,979
2015-03-27,73.279999,73.279999,73.279999,73.279999,60.79546,0,980
2015-03-30,74.190002,74.190002,74.190002,74.190002,61.55043,0,981
2015-03-31,73.540001,73.540001,73.540001,73.540001,61.011162,0,982
2015-04-01,72.93,72.93,72.93,72.93,60.77449,0,983
2015-04-02,73.190002,73.190002,73.190002,73.190002,60.991173,0,984
2015-04-06,73.68,73.68,73.68,73.68,61.39949,0,985
2015-04-07,73.529999,73.529999,73.529999,73.529999,61.274506,0,986
2015-04-08,73.75,73.75,73.75,73.75,61.457825,0,987
2015-04-09,74.080002,74.080002,74.080002,74.080002,61.732834,0,988
2015-04-10,74.199997,74.199997,74.199997,74.199997,62.059849,0,989
2015-04-13,73.860001,73.860001,73.860001,73.860001,61.775497,0,990
2015-04-14,73.980003,73.980003,73.980003,73.980003,61.875866,0,991
2015-04-15,74.360001,74.360001,74.360001,74.360001,62.19368,0,992
2015-04-16,74.309998,74.309998,74.309998,74.309998,62.151863,0,993
2015-04-17,73.470001,73.470001,73.470001,73.470001,61.449291,0,994
2015-04-20,74.150002,74.150002,74.150002,74.150002,62.01804,0,995
2015-04-21,74.040001,74.040001,74.040001,74.040001,61.926014,0,996
2015-04-22,74.419998,74.419998,74.419998,74.419998,62.243858,0,997
2015-04-23,74.599998,74.599998,74.599998,74.599998,62.394432,0,998
2015-04-24,74.769997,74.769997,74.769997,74.769997,62.536594,0,999
2015-04-27,74.459999,74.459999,74.459999,74.459999,62.277317,0,1000
2015-04-28,74.669998,74.669998,74.669998,74.669998,62.452965,0,1001
2015-04-29,74.400002,74.400002,74.400002,74.400002,62.227131,0,1002
2015-04-30,73.650002,73.650002,73.650002,73.650002,61.599854,0,1003
2015-05-01,74.449997,74.449997,74.449997,74.449997,62.268959,0,1004
2015-05-04,74.669998,74.669998,74.669998,74.669998,62.452965,0,1005
2015-05-05,73.790001,73.790001,73.790001,73.790001,61.71693,0,1006
2015-05-06,73.489998,73.489998,73.489998,73.489998,61.466003,0,1007
2015-05-07,73.790001,73.790001,73.790001,73.790001,61.71693,0,1008
2015-05-08,74.779999,74.779999,74.779999,74.779999,62.544968,0,1009
2015-05-11,74.419998,74.419998,74.419998,74.419998,62.243858,0,1010
2015-05-12,74.209999,74.209999,74.209999,74.209999,62.068214,0,1011
2015-05-13,74.199997,74.199997,74.199997,74.199997,62.059849,0,1012
2015-05-14,75,75,75,75,62.728962,0,1013
2015-05-15,75.07,75.07,75.07,75.07,62.78751,0,1014
2015-05-18,75.300003,75.300003,75.300003,75.300003,62.979874,0,1015
2015-05-19,75.269997,75.269997,75.269997,75.269997,62.954788,0,1016
2015-05-20,75.209999,75.209999,75.209999,75.209999,62.904598,0,1017
2015-05-21,75.389999,75.389999,75.389999,75.389999,63.055149,0,1018
2015-05-22,75.230003,75.230003,75.230003,75.230003,62.921341,0,1019
2015-05-26,74.459999,74.459999,74.459999,74.459999,62.277317,0,1020
2015-05-27,75.150002,75.150002,75.150002,75.150002,62.85442,0,1021
2015-05-28,75.07,75.07,75.07,75.07,62.78751,0,1022
2015-05-29,74.589996,74.589996,74.589996,74.589996,62.386044,0,1023
2015-06-01,74.760002,74.760002,74.760002,74.760002,62.528229,0,1024
2015-06-02,74.68,74.68,74.68,74.68,62.461342,0,1025
2015-06-03,74.860001,74.860001,74.860001,74.860001,62.611877,0,1026
2015-06-04,74.209999,74.209999,74.209999,74.209999,62.068214,0,1027
2015-06-05,74.110001,74.110001,74.110001,74.110001,61.984589,0,1028
2015-06-08,73.639999,73.639999,73.639999,73.639999,61.59148,0,1029
2015-06-09,73.669998,73.669998,73.669998,73.669998,61.616573,0,1030
2015-06-10,74.57,74.57,74.57,74.57,62.369331,0,1031
2015-06-11,74.720001,74.720001,74.720001,74.720001,62.494766,0,1032
2015-06-12,74.199997,74.199997,74.199997,74.199997,62.059849,0,1033
2015-06-15,73.860001,73.860001,73.860001,73.860001,61.775497,0,1034
2015-06-16,74.279999,74.279999,74.279999,74.279999,62.12677,0,1035
2015-06-17,74.43,74.43,74.43,74.43,62.252228,0,1036
2015-06-18,75.169998,75.169998,75.169998,75.169998,62.87114,0,1037
2015-06-19,74.769997,74.769997,74.769997,74.769997,62.536594,0,1038
2015-06-22,75.230003,75.230003,75.230003,75.230003,62.921341,0,1039
2015-06-23,75.290001,75.290001,75.290001,75.290001,62.971516,0,1040
2015-06-24,74.730003,74.730003,74.730003,74.730003,62.503132,0,1041
2015-06-25,74.519997,74.519997,74.519997,74.519997,62.327515,0,1042
2015-06-26,74.5,74.5,74.5,74.5,62.31078,0,1043
2015-06-29,72.959999,72.959999,72.959999,72.959999,61.022766,0,1044
2015-06-30,73.160004,73.160004,73.160004,73.160004,61.190037,0,1045
2015-07-01,73.239998,73.239998,73.239998,73.239998,61.636055,0,1046
2015-07-02,73.209999,73.209999,73.209999,73.209999,61.610817,0,1047
2015-07-06,72.93,72.93,72.93,72.93,61.375145,0,1048
2015-07-07,73.379997,73.379997,73.379997,73.379997,61.753845,0,1049
2015-07-08,72.18,72.18,72.18,72.18,60.743965,0,1050
2015-07-09,72.339996,72.339996,72.339996,72.339996,60.878624,0,1051
2015-07-10,73.230003,73.230003,73.230003,73.230003,61.627632,0,1052
2015-07-13,74.050003,74.050003,74.050003,74.050003,62.317703,0,1053
2015-07-14,74.379997,74.379997,74.379997,74.379997,62.595432,0,1054
2015-07-15,74.330002,74.330002,74.330002,74.330002,62.553333,0,1055
2015-07-16,74.919998,74.919998,74.919998,74.919998,63.049866,0,1056
2015-07-17,75.010002,75.010002,75.010002,75.010002,63.125599,0,1057
2015-07-20,75.07,75.07,75.07,75.07,63.176098,0,1058
2015-07-21,74.75,74.75,74.75,74.75,62.906807,0,1059
2015-07-22,74.580002,74.580002,74.580002,74.580002,62.763725,0,1060
2015-07-23,74.160004,74.160004,74.160004,74.160004,62.410278,0,1061
2015-07-24,73.370003,73.370003,73.370003,73.370003,61.745449,0,1062
2015-07-27,72.940002,72.940002,72.940002,72.940002,61.383579,0,1063
2015-07-28,73.849998,73.849998,73.849998,73.849998,62.149376,0,1064
2015-07-29,74.400002,74.400002,74.400002,74.400002,62.612255,0,1065
2015-07-30,74.400002,74.400002,74.400002,74.400002,62.612255,0,1066
2015-07-31,74.239998,74.239998,74.239998,74.239998,62.477596,0,1067
2015-08-03,74.029999,74.029999,74.029999,74.029999,62.30088,0,1068
2015-08-04,73.870003,73.870003,73.870003,73.870003,62.166233,0,1069
2015-08-05,74.120003,74.120003,74.120003,74.120003,62.376617,0,1070
2015-08-06,73.57,73.57,73.57,73.57,61.913776,0,1071
2015-08-07,73.360001,73.360001,73.360001,73.360001,61.737041,0,1072
2015-08-10,74.300003,74.300003,74.300003,74.300003,62.528103,0,1073
2015-08-11,73.610001,73.610001,73.610001,73.610001,61.947441,0,1074
2015-08-12,73.690002,73.690002,73.690002,73.690002,62.014744,0,1075
2015-08-13,73.610001,73.610001,73.610001,73.610001,61.947441,0,1076
2015-08-14,73.900002,73.900002,73.900002,73.900002,62.191467,0,1077
2015-08-17,74.300003,74.300003,74.300003,74.300003,62.528103,0,1078
2015-08-18,74.120003,74.120003,74.120003,74.120003,62.376617,0,1079
2015-08-19,73.510002,73.510002,73.510002,73.510002,61.863258,0,1080
2015-08-20,71.959999,71.959999,71.959999,71.959999,60.558838,0,1081
2015-08-21,69.68,69.68,69.68,69.68,58.640072,0,1082
2015-08-24,66.919998,66.919998,66.919998,66.919998,56.317368,0,1083
2015-08-25,66.029999,66.029999,66.029999,66.029999,55.568367,0,1084
2015-08-26,68.610001,68.610001,68.610001,68.610001,57.739609,0,1085
2015-08-27,70.290001,70.290001,70.290001,70.290001,59.153427,0,1086
2015-08-28,70.339996,70.339996,70.339996,70.339996,59.195507,0,1087
2015-08-31,69.760002,69.760002,69.760002,69.760002,58.707405,0,1088
2015-09-01,67.699997,67.699997,67.699997,67.699997,56.973778,0,1089
2015-09-02,68.949997,68.949997,68.949997,68.949997,58.025734,0,1090
2015-09-03,69.029999,69.029999,69.029999,69.029999,58.093048,0,1091
2015-09-04,67.980003,67.980003,67.980003,67.980003,57.209423,0,1092
2015-09-08,69.690002,69.690002,69.690002,69.690002,58.648502,0,1093
2015-09-09,68.730003,68.730003,68.730003,68.730003,57.840595,0,1094
2015-09-10,69.099998,69.099998,69.099998,69.099998,58.151974,0,1095
2015-09-11,69.43,69.43,69.43,69.43,58.429691,0,1096
2015-09-14,69.150002,69.150002,69.150002,69.150002,58.194038,0,1097
2015-09-15,70.040001,70.040001,70.040001,70.040001,58.943043,0,1098
2015-09-16,70.650002,70.650002,70.650002,70.650002,59.45639,0,1099
2015-09-17,70.480003,70.480003,70.480003,70.480003,59.313328,0,1100
2015-09-18,69.339996,69.339996,69.339996,69.339996,58.353943,0,1101
2015-09-21,69.660004,69.660004,69.660004,69.660004,58.623253,0,1102
2015-09-22,68.800003,68.800003,68.800003,68.800003,57.899509,0,1103
2015-09-23,68.660004,68.660004,68.660004,68.660004,57.781685,0,1104
2015-09-24,68.43,68.43,68.43,68.43,57.588131,0,1105
2015-09-25,68.400002,68.400002,68.400002,68.400002,57.562893,0,1106
2015-09-28,66.669998,66.669998,66.669998,66.669998,56.106976,0,1107
2015-09-29,66.75,66.75,66.75,66.75,56.174305,0,1108
2015-09-30,68.029999,68.029999,68.029999,68.029999,57.251492,0,1109
2015-10-01,68.169998,68.169998,68.169998,68.169998,57.369312,0,1110
2015-10-02,68.779999,68.779999,68.779999,68.779999,58.195114,0,1111
2015-10-05,70.040001,70.040001,70.040001,70.040001,59.2612,0,1112
2015-10-06,69.790001,69.790001,69.790001,69.790001,59.049686,0,1113
2015-10-07,70.379997,70.379997,70.379997,70.379997,59.54887,0,1114
2015-10-08,71.010002,71.010002,71.010002,71.010002,60.081932,0,1115
2015-10-09,71.059998,71.059998,71.059998,71.059998,60.124245,0,1116
2015-10-12,71.150002,71.150002,71.150002,71.150002,60.200386,0,1117
2015-10-13,70.669998,70.669998,70.669998,70.669998,59.794262,0,1118
2015-10-14,70.339996,70.339996,70.339996,70.339996,59.515038,0,1119
2015-10-15,71.389999,71.389999,71.389999,71.389999,60.403454,0,1120
2015-10-16,71.720001,71.720001,71.720001,71.720001,60.682671,0,1121
2015-10-19,71.739998,71.739998,71.739998,71.739998,60.699593,0,1122
2015-10-20,71.629997,71.629997,71.629997,71.629997,60.606514,0,1123
2015-10-21,71.230003,71.230003,71.230003,71.230003,60.268093,0,1124
2015-10-22,72.419998,72.419998,72.419998,72.419998,61.274963,0,1125
2015-10-23,73.220001,73.220001,73.220001,73.220001,61.951839,0,1126
